hf_name,genexpert_site,hf_type,hf_tb_type,fy,province,district,summary_group,normes,item_name,num,den
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,"is active case finding conducted in tb high risk groups?[questions 2, 8 and 9]","les enfants   en consultation  dans le service de pecime,  doivent bénéfier du screening tb.","sur les 10 derniers enfants  enregistrées dans le service de pecime,  combien ont bénéfié du screening tb?",,10.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,"are stocks of tb drugs and reagents well monitored? [questions 13, 14 and 15]","tous les médicament anti-tb de 1ère ligne doit avoir  sa  fiche de stock complètement et correctement rempli, incluant le nom du produit, dosage, forme,  numéro de lot, date dexpiration,  les transactions sont mentionnées à leur date denregistrement, le stock maximum, minimum et le point de commande durgence, la consommation mensuelle, le nombre de mois de stock, etc.","chaque médicament anti-tb de 1ère ligne a sa  fiche de stock complètement et correctement rempli, incluant le nom du produit, dosage, forme,  numéro de lot, date dexpiration,  les transactions sont mentionnées à leur date denregistrement, le stock maximum, minimum et le point de commande durgence, la consommation mensuelle, le nombre de mois de stock. [pour le cdtvérifier tous les médicaments: rhze, rh adult,  rhz,et e, rh enfant, tuberculin]",1.0,1.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,"are stocks of tb drugs and reagents well monitored? [questions 13, 14 and 15]",,"les   médicamenst anti-tb  de 1ère ligne, le solde sur la fiche de stock correspond à la quantité physique à la phcie stock+phcie la fiche de  dispensation est regulièrement realisé  [pour l'hopital vérifier tous les médicaments. pour le centre de sante: rhze et rh adult]",1.0,1.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,"are tb patients early initiated on tb treatment and on art (if indicated), and their bacteriological control performed according to guidelines?[questions 16, 17, 18 and 19]",,"sur les 5 derniers cas tb sous anti-tb, combien parmi eux le dosage concorde avec le poids?",5.0,5.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,does the bmi monitored for tb patients and nutritional support provided to the eligible patients?[questions new_70 and new_71],,verifier sur les 5  patients ayant bmi< a 18.5 s'il ont recu csb selon les  directives du programme ( 7.5kg/mois/patient pendant 6mois),5.0,5.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,"are tb patients early initiated on tb treatment and on art (if indicated), and their bacteriological control performed according to guidelines?[questions 16, 17, 18 and 19]","le  ""one stop tb hiv service"" doit etre fonctionnel  dans toute les fosa","la fosa (cdt ou ct) possede un bureau de ""one stop tb hiv service"" fonctionnel?",1.0,1.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,"does tb infection control plan exist, implemented and its implementation monitored?[questions 20, 21, 22, 23, 24 and 25]",,existe t il un comite et un point focal de controle de l'infection?/ is there a committee and a focal point for control of infection?,2.0,2.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,"does tb infection control plan exist, implemented and its implementation monitored?[questions 20, 21, 22, 23, 24 and 25]",,existe t-il une evaluation de plan de controle de l'infection/ is there an infection control plan assessment,1.0,1.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,"does tb infection control plan exist, implemented and its implementation monitored?[questions 20, 21, 22, 23, 24 and 25]",,existe t-il un plan d'iec (verifier si le theme sur la tb est donné au moins une fois la semaine)/ is there an iec plan (check if tb topic is given at least once a week),1.0,1.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,"is the general population informed on cough hygiene, coughing patients separated from others, health facilities workers screened for tb?[questions 26, 27, 28, 29, 30, 31 and 32]",le triage des tousseurs  doit etre effectué en consultation externe/ coughing triage is performed on an outpatient department,le triage des tousseurs  est effectué en consultation externe/ coughing triage is performed on an outpatient department?,1.0,1.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,"is the general population informed on cough hygiene, coughing patients separated from others, health facilities workers screened for tb?[questions 26, 27, 28, 29, 30, 31 and 32]",le triage des tousseurs  doit etre effectué au service d'arv?/ coughing triage is performed on art clinic,le triage des tousseurs  est effectué au service d'arv?/ coughing triage is performed on art clinic?,1.0,1.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,"is the general population informed on cough hygiene, coughing patients separated from others, health facilities workers screened for tb?[questions 26, 27, 28, 29, 30, 31 and 32]",le screening de la tuberculose doit eter fait systematiquement a tout le personnel au moins une fois l'an(,le screening de la tuberculose est fait systematiquement a tout le personnel au moins une fois l'an (dans le registre si le nombre correspond avec l'effectif de staff de la fosa)/ the screening of tuberculosis has been done systematically to all staff at least once a year (check in the registry if the number corresponds with staff in hf),1.0,1.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,"are rooms where tb services are provided well ventilated and health workers personal protection existing and used? [questions 33, 34, 35, 36 and 37]",les salles dattente doivent  etre aeré espace aéré ou suffisamment ventilé/ waiting rooms are in a ventilated space or sufficient ventilation,les salles dattente sont dans un espace aéré ou suffisamment ventilé/ waiting rooms are in a ventilated space or sufficient ventilation,1.0,1.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,"are rooms where tb services are provided well ventilated and health workers personal protection existing and used? [questions 33, 34, 35, 36 and 37]",les masques respirateurs sont disponible pour le staff / respirators masks are readily available for staff.,les masques respirateurs sont disponible pour le staff (labo et prise en charge tb) / respirators masks are readily available for staff.,1.0,1.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,"are rooms where tb services are provided well ventilated and health workers personal protection existing and used? [questions 33, 34, 35, 36 and 37]",le personnel a ete formé sur le port correct de masques respirateurs?(verifier en lui demandant de porter/ staff have been trained on proper fit of respirators?(check by asking her to wear).,le personnel a ete formé sur le port correct de masques respirateurs?(verifier en lui demandant de porter/ staff have been trained on proper fit of respirators?(check by asking her to wear).,1.0,1.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,"are tb monitoring tools existing, update and well used; supervisions and internal trainings conducted? [questions11, 12, 38, 39, 40, 41 and 42]",,"existe t-il  des versions actualisées du registre de laboratoire ( cdt/ct) 2023, registre des cas ( cdt /ct)  version 2023, registre de triage des tousseurs vesrion 2023 ,  fiches de traitement 2022,   bon de labo version 2022 , registre du screening tb parmi le personnel existant",5.0,5.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,"are tb monitoring tools existing, update and well used; supervisions and internal trainings conducted? [questions11, 12, 38, 39, 40, 41 and 42]",,"sur les 10 derniers patients présumés tb, combien ont une identification correcte: numéros, date, nom, prénom, âge, sexe, adresse , id et facteurs de risque tb et toute autre info necessaire selon les directives du tb m&e sops ?",10.0,10.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,"are tb monitoring tools existing, update and well used; supervisions and internal trainings conducted? [questions11, 12, 38, 39, 40, 41 and 42]",,"sur les 5 derniers malades tb enregistrés (toutes formes), combien ont une identification correcte (numéros, date, nom, prénom, âge, sexe, adresse et toute autre info necessaireselon les directives du tb m&e sops) ?",5.0,5.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,"are tb monitoring tools existing, update and well used; supervisions and internal trainings conducted? [questions11, 12, 38, 39, 40, 41 and 42]",,la fosa dispose-t-elle d'un plan de formations continues internes de son personnel sur la tb?,1.0,1.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,"are patients with multi drugs resistant tb (mdr-tb) in ambulatory phase controlled (microscopy and culture) for effectiveness of their treatment? [questions new 46, new 47 and new 48]","la culture de suivi chez les malades tb-mr est faite chaque mois. les résultats sont transcrits dans le dossier médical tb-mr. pour les échantillons de cultures envoyés durant le trimestre précédent la période d'évaluation, combien ont eu des résultats  des cultures de chaque mois avec bon de résultat lnr attaché?","1. vérifier dans le registre tb-mr national le nombre total des malades tb-mr suivis dans la formation sanitaire évaluée;
2. vérifier la présence des résultats sur les bons de laboratoire pour culture;
3. vérifier le dossier médical tb-mr.",,2.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,are there personnel trained on practical approach to lung health (pal) strategy and pal instruments available for use? [questionsnew 44 and new 45],toute fosa doit avoir au moins une personne formée sur apsr/pal,la fosa a-t-elle  au moins un infirmier et/ou médecin formé sur l' approche pratique de la santé respiratoire (apsr/pal) qui travaille dans le service de consultation et/ou ncds,1.0,1.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,are there personnel trained on practical approach to lung health (pal) strategy and pal instruments available for use? [questionsnew 44 and new 45],toute fosa doit avoir le matériel de base de diagnostique des maladies respiratoires,la fosa dispose du matériel de diagnostique et de suivi des problèmes respiratoires,6.0,6.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,are there personnel trained on practical approach to lung health (pal) strategy and pal instruments available for use? [questionsnew 44 and new 45],la fosa classifie les crises d'asthme selon leur degré de gravité.,la fosa dispose d'un guideline de pec des maladies des voies respiratoires et les cas d'asthme sont bien classifiés dans le registre de consultation générale (ncds service) ?,5.0,5.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,are there personnel trained on practical approach to lung health (pal) strategy and pal instruments available for use? [questionsnew 44 and new 45],la fosa respecte le protocol dans l'administration du traitement pour les malades avec crise d'asthme,"catégories (cfr pal guide, page 20)",4.0,4.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,are there personnel trained on practical approach to lung health (pal) strategy and pal instruments available for use? [questionsnew 44 and new 45],la fosa a des  médicaments en aérosol de secours pour les cas avec detresses respiratoires (salbutamol spray & béclomethasone spray),"*salbutamol en aérosol pour crises legères qui agit immédiatement . 

* béclomethasone en aérosol  pour les crises persistantes sevère.",2.0,2.0
gahini dh,yes,hospital,cdt,2023-2024,eastern,kayonza,"leprosy control[questions 43, 44, 45, 46, 47, 48, 49, 50 and 51]","disponibilité et remplissage des outils de collecte des informations clés, dans les zones endemiques.

district endémiques: rusizi, gisagara, bugesera et ngoma.","vérifier ou s'assurer de l'existence et le remplissage des outils suivants:
1. registre de dépistage/screening de lèpre
2. fiche de traitement lèpre 
3. registre de cas lèpre
4. registre d'examen de contact/chimio-prophylaxie 
5. registre d'invalidités due à la lèpre",,5.0
